# Conti Nico, Federico Bonaccorsi
# Praise the ELU
# ML-CUP24 v1
# 22 Jan 2024
1,0.572133,-2.487459,25.603029
2,-0.179071,1.657350,24.862934
3,1.148720,-1.036097,-17.709098
4,0.182666,0.002859,-3.848584
5,-0.027748,0.124349,3.129305
6,0.896719,0.160765,23.208237
7,0.263394,-0.442123,5.312029
8,-0.428237,-0.428268,-6.072305
9,-1.639824,-0.196399,15.895721
10,-0.673425,0.565743,8.738511
11,0.992241,-2.344611,25.709071
12,0.116308,0.937277,25.840640
13,-0.135983,-2.285308,26.296247
14,-1.775624,-1.165941,22.264037
15,1.802821,-1.186519,24.262308
16,1.101497,-2.278600,25.734664
17,1.059337,-1.207111,-17.889968
18,-0.416196,-0.090163,-0.066489
19,0.938708,-0.932526,-21.854902
20,1.405217,-2.241906,26.313034
21,-0.588080,-0.960877,10.754954
22,-0.142146,0.165656,2.357948
23,-0.579945,0.076328,-6.162250
24,1.145564,-0.571038,12.397920
25,0.100661,0.158869,-3.309613
26,1.130325,-1.078829,-17.755990
27,1.233404,-0.301465,-16.635489
28,1.129709,-1.080161,-17.757434
29,-0.027648,-0.473840,4.507757
30,0.348229,-0.163441,-13.028286
31,0.503324,0.189202,6.796825
32,1.029537,-2.323272,25.717907
33,-0.188380,0.047471,1.753242
34,0.438317,-0.044334,-13.318828
35,0.075554,1.485463,14.383719
36,-0.298116,-1.100042,24.724636
37,-0.047680,0.026387,1.613990
38,0.443358,-1.685969,-18.788672
39,0.152899,-0.578573,-11.657158
40,1.225846,-0.704209,-17.293891
41,1.620504,-1.451538,24.160284
42,0.246816,0.618469,7.456525
43,0.600931,1.688520,20.111819
44,-2.082339,-0.027676,21.582678
45,-0.119449,1.501373,14.493740
46,0.784631,-1.635492,18.038732
47,-0.394563,-1.476694,24.934150
48,1.180213,1.330888,19.876592
49,-0.320043,-1.154929,24.758059
50,-0.133121,0.793577,8.061965
51,0.141394,-0.574793,-11.718734
52,1.125635,-1.088833,-17.766797
53,-1.341473,-1.676179,22.672322
54,0.076183,0.088420,-1.500091
55,0.276280,1.792590,20.226342
56,1.799030,0.427620,19.436925
57,0.956155,-0.815427,12.176987
58,-1.256431,-1.744824,22.737219
59,-0.721874,-0.831282,10.566699
60,-0.966515,0.187617,9.288136
61,-0.970962,-0.396698,10.041915
62,-0.037578,0.983393,25.817954
63,-0.238814,-0.081639,3.494407
64,0.525522,0.064660,-13.599914
65,-0.410254,-0.442985,-6.065708
66,-1.291168,1.476825,20.806055
67,2.720043,-0.883677,25.705594
68,-2.426036,-1.479100,26.006821
69,-0.358816,0.517428,-6.954378
70,1.690329,0.746509,24.644580
71,-1.204183,1.036847,15.135932
72,-0.217138,-0.373227,4.120883
73,-0.439375,-1.062823,10.932735
74,-1.008307,-0.253403,9.873090
75,1.830761,0.319396,19.385254
76,1.830299,-1.135736,24.279337
77,0.129844,0.160602,-2.063904
78,1.205408,-0.092717,-16.208078
79,1.088966,-2.348181,26.351929
80,-0.244001,-0.087997,3.506771
81,0.178457,1.665124,24.825151
82,0.809870,0.241473,-9.208443
83,0.758748,0.269706,-14.321348
84,1.528676,-1.870297,25.846490
85,-0.362320,-1.286821,24.834300
86,0.440962,-2.452993,28.000224
87,0.962258,0.179039,23.160639
88,0.420764,-1.650193,-19.063708
89,1.348361,0.169516,13.034311
90,0.217590,-2.554328,27.842632
91,-0.380831,-1.093840,10.996876
92,-0.185489,-0.872276,24.579600
93,1.162733,-0.998731,-17.667164
94,-0.944567,-2.677380,27.092391
95,1.359206,-0.001294,26.002153
96,0.472487,1.367455,14.146368
97,0.495268,-0.192372,6.190549
98,-0.290131,-0.077812,0.124625
99,-0.626830,-2.068248,23.128627
100,0.721936,-1.070211,-20.874048
101,-0.003617,0.185831,2.852517
102,1.361396,-0.004305,26.002307
103,1.334499,0.305709,13.152315
104,-0.424685,0.729367,8.409679
105,-0.995820,-0.311420,9.941959
106,0.065453,0.069471,-1.418155
107,-1.777908,0.571936,25.592684
108,-1.557101,-2.470990,26.697911
109,-0.219789,-1.157893,11.161752
110,-0.348774,-2.690419,27.465931
111,0.262944,0.599914,7.419161
112,0.400063,-0.332213,5.808077
113,-0.307935,0.570668,-7.114749
114,0.430646,0.642439,-8.221934
115,2.040785,-1.828746,26.149209
116,0.116046,-2.163029,23.487300
117,0.879766,-0.889824,12.102811
118,1.547436,-2.175318,26.287290
119,-0.327173,-1.118487,11.053540
120,1.200630,0.700318,13.496791
121,-0.309835,0.568948,-7.109078
122,-1.434248,0.743306,15.332988
123,0.158514,-0.579562,-11.631152
124,0.666409,-1.597869,-18.351068
125,-1.126966,1.583593,20.733966
126,-1.162263,-1.236049,16.661780
127,-0.457606,0.362684,-6.591234
128,-0.130335,-0.434284,4.290218
129,0.904239,-1.579471,18.115971
130,1.053526,0.920203,13.688521
131,0.243622,-0.307892,-12.667287
132,0.830082,-0.070726,-9.843118
133,1.011204,-0.936056,-22.219957
134,0.216734,-0.461548,5.161697
135,-0.976641,0.163152,9.323358
136,0.576065,-0.335248,-10.466237
137,0.750362,1.619569,20.056726
138,0.635399,-1.185445,-20.472102
139,0.452759,-0.025752,-13.365279
140,-1.899526,0.461826,25.586940
141,-2.103892,-2.029598,26.307811
142,0.451102,-1.548480,-19.445005
143,-1.022188,-0.141523,9.736668
144,1.214558,0.255470,23.026728
145,-0.331967,-0.495828,-6.002453
146,2.220228,-1.640742,26.074063
147,-0.712068,-1.977060,26.135427
148,0.812462,-1.623305,18.056543
149,0.984909,-0.931012,-22.084079
150,-0.033105,0.118910,3.144451
151,1.480725,-1.934821,25.831156
152,-0.800371,1.734006,20.606197
153,-0.020312,0.132512,3.105132
154,1.097173,-1.467360,18.245579
155,-0.320153,-0.502390,-5.986735
156,-0.124349,1.501427,14.496483
157,-1.584030,-2.456122,26.679903
158,2.484355,0.307443,23.923692
159,0.127709,0.105359,-3.669229
160,-1.035745,1.633132,20.696601
161,-0.244241,0.059628,1.879182
162,-1.015673,-2.664973,27.047739
163,1.236184,-0.348167,-16.721373
164,-0.112359,-0.563731,-5.569534
165,-0.967275,-1.760644,26.022438
166,1.235081,-0.327375,-16.683503
167,0.967687,-0.803238,12.188724
168,-1.631699,-0.405247,25.440853
169,1.481334,-1.602595,24.090062
170,0.144862,-0.576244,-11.698682
171,0.541385,0.012215,6.559094
172,-0.099392,0.042275,1.691882
173,-0.634000,0.598552,8.683756
174,-1.412110,0.778585,15.310464
175,0.209807,-0.575259,-11.442361
176,1.539088,-1.855212,25.849969
177,1.695641,-0.824972,18.755235
178,0.672634,-0.254024,-10.256168
179,0.342323,1.419388,14.227217
180,0.480972,0.775914,25.895111
181,-0.709072,1.490426,24.925486
182,-1.367174,1.418679,20.842031
183,-0.078229,0.790358,7.993576
184,0.194841,-0.470581,-4.782294
185,0.062062,1.487422,14.391407
186,-0.158053,-0.557170,-5.677194
187,0.052934,0.077020,-0.354208
188,1.752478,-1.322351,25.948753
189,-0.186942,-2.221636,25.299438
190,-1.568210,0.396743,25.193166
191,1.092299,0.312141,25.977297
192,0.818145,0.224500,-9.244608
193,0.048810,-1.204202,11.407610
194,0.613763,-1.699821,17.930832
195,1.768276,-1.066955,25.979839
196,1.034065,1.446200,19.942795
197,-0.237277,-0.079774,3.490806
198,1.579927,-1.499026,24.139335
199,-0.171918,-2.271956,26.289106
200,-1.587446,-0.469556,16.071724
201,1.233315,-0.300224,-16.633166
202,1.386435,-0.039395,26.004016
203,0.709507,-1.570183,-18.301952
204,0.707862,-1.021403,11.949107
205,0.476445,0.004261,-13.441435
206,-0.039977,0.112333,3.161882
207,-0.802290,-1.907738,26.099042
208,-0.295666,-0.514743,-5.950173
209,-0.233740,-2.162735,25.266187
210,-1.488391,-1.537945,22.550663
211,-0.012599,0.142331,3.074027
212,-0.153648,-0.557924,-5.667092
213,-0.034836,-0.563185,-5.373470
214,1.087544,1.340762,24.728513
215,0.597313,-1.637296,-18.439297
216,-1.328601,1.448943,20.823538
217,-0.086910,-1.784008,17.494208
218,1.960971,-0.807985,24.374239
219,-1.995083,-2.146416,26.391335
220,-0.117390,0.043634,3.296735
221,0.192165,-0.472746,-4.790613
222,-0.390676,-1.438097,24.914678
223,-1.413895,-1.140327,25.727376
224,0.112704,0.727518,7.714335
225,1.191911,-0.037684,-16.077522
226,0.471877,1.367731,14.146756
227,0.624561,0.499904,-8.620102
228,0.991723,-0.776939,12.213717
229,-0.216902,0.045508,1.780346
230,0.037267,-0.000467,-0.849189
231,0.129271,-2.162494,23.493198
232,-0.073003,-1.191988,11.299909
233,-1.369570,0.863831,25.074266
234,-0.014245,0.679885,-7.703765
235,-0.540344,1.805992,20.511835
236,0.674522,-1.592849,-18.341580
237,-1.621916,-0.480232,25.467303
238,-0.594379,1.794291,20.531217
239,-1.257241,0.895125,25.647493
240,1.185095,-0.014335,-16.019071
241,1.689153,-1.564024,25.909334
242,-0.444575,-1.059847,10.926910
243,-0.622407,-1.636455,17.125467
244,0.044457,0.007574,-0.694050
245,1.230263,-0.661445,-17.232270
246,2.460510,0.329097,23.767539
247,0.186249,-0.579569,-11.522384
248,-0.049733,0.192025,2.628814
249,0.133438,-1.789652,17.632683
250,0.210746,-2.556945,27.837901
251,0.035093,-1.203531,11.395739
252,-0.594130,-2.704008,27.311167
253,-0.578814,0.080731,-6.166748
254,-0.301689,-0.259719,3.888915
255,-2.044302,0.297482,21.417630
256,1.044079,-1.230450,-17.913541
257,1.989092,-0.695857,24.401886
258,0.273941,-0.436313,5.349360
259,-0.970359,-1.757607,26.020871
260,-0.031263,0.120745,3.139422
261,0.053903,0.070476,-0.374811
262,-1.116294,-2.642778,26.984210
263,-0.926665,-1.949104,22.958512
264,0.071347,-0.487532,4.751958
265,1.059267,0.208675,-15.324436
266,1.064563,-1.910135,23.897934
267,1.525740,-1.081461,18.578886
268,1.206088,-0.833937,-17.469298
269,0.428867,-0.056609,-13.288407
270,-1.597429,-2.448511,26.670914
271,-0.991426,-0.328557,9.962139
272,0.561256,-1.319469,-20.086334
273,0.716956,-1.565112,-18.293761
274,0.136964,-0.572381,-11.747076
275,0.498258,-2.494378,25.582199
276,-0.061813,0.788234,7.972349
277,0.721096,1.226803,13.978044
278,-1.019203,-0.177544,9.781201
279,1.118482,-1.103512,-17.782530
280,0.905462,-2.388993,25.688202
281,0.101828,0.155408,-3.377636
282,0.303276,-0.296909,-4.184896
283,-1.638081,0.150424,15.686062
284,-0.516574,0.681200,8.526855
285,-0.094955,0.181690,2.494126
286,1.660013,0.745345,19.586609
287,-0.311449,1.034481,25.778333
288,-0.071672,-1.785379,17.503933
289,0.133312,0.095213,-3.695783
290,-0.040643,0.676148,-7.668183
291,0.538491,0.055088,6.619918
292,0.491906,-1.459072,-19.707766
293,-0.356056,-1.263721,24.821343
294,-1.044959,-1.353133,16.775842
295,0.020717,0.683993,-7.747958
296,0.216090,-1.198173,11.548323
297,0.716725,-1.565271,-18.294014
298,1.306111,0.289559,22.998325
299,0.504395,0.186399,6.793236
300,1.311262,0.419222,13.251204
301,0.264918,1.444015,14.273717
302,-0.805320,1.732243,20.608028
303,-0.034447,0.193749,2.685109
304,1.233199,-0.625887,-17.179507
305,0.251033,0.613775,7.446931
306,0.545862,-1.661932,-18.519573
307,1.431337,-1.649624,24.065817
308,0.421361,-1.662448,-18.998510
309,-2.079856,0.263481,25.587152
310,1.750794,-1.273132,24.231516
311,-0.218699,1.021599,25.791643
312,-0.232632,-1.153848,11.149139
313,-0.394512,-0.455076,-6.057697
314,0.186424,-0.477371,-4.808457
315,1.778255,0.604477,24.626322
316,-0.260838,-2.679195,27.522370
317,-0.238250,0.048955,1.825592
318,2.014395,-0.084891,24.525485
319,0.737527,0.259287,-14.257693
320,-1.645298,-0.134690,15.857408
321,0.482248,-0.217355,6.133310
322,0.624225,-2.086292,23.707609
323,0.214995,-0.454195,-4.719573
324,1.137365,0.102348,-15.698670
325,0.358627,0.452903,7.161865
326,1.689602,-0.836194,18.747968
327,0.162429,-0.433782,-12.319645
328,0.324075,0.511500,7.257472
329,1.806301,0.404981,19.426162
330,1.244018,-2.303456,26.335911
331,0.075176,0.086704,-1.492542
332,-0.231430,-0.360102,4.094165
333,-0.244235,-2.147804,25.258056
334,-2.080870,-0.190871,21.668764
335,-0.363265,-0.476811,-6.035317
336,1.724545,0.694168,24.637878
337,0.103305,0.162293,-3.196570
338,0.201432,-0.036960,-3.890421
339,0.898292,-0.942643,-21.662461
340,-0.000164,0.181412,2.891653
341,0.540866,-0.020413,6.510075
342,0.109790,0.141625,-1.831026
343,0.103055,0.162167,-3.201878
344,-0.342970,-0.489392,-6.015494
345,-0.124372,1.003861,25.805295
346,1.610563,0.408647,22.960153
347,-0.305522,-0.242885,3.849480
348,-0.674058,0.565194,8.739399
349,0.415178,1.392002,14.182418
350,-0.996739,0.104575,9.407479
351,0.301660,-0.275683,-4.144267
352,-0.685501,-2.702424,27.254179
353,0.723566,0.382282,-8.900484
354,1.393956,0.325273,22.980332
355,0.437208,-1.583704,-19.329238
356,-0.505379,-0.035776,-0.161420
357,2.011712,-0.569510,24.430819
358,1.846850,-0.412272,19.005499
359,0.830742,-0.069511,-9.840558
360,-1.906774,0.454725,25.586727
361,1.348497,0.060786,12.940293
362,-0.079127,-0.565382,-5.486261
363,-0.758493,1.356399,14.856935
364,1.737266,-0.812212,26.000023
365,0.705282,-2.461550,25.638342
366,-0.800249,0.440736,8.926196
367,0.506893,0.179733,6.784692
368,0.041446,0.017672,-1.171040
369,0.764634,-1.530520,-18.242532
370,1.996287,0.024215,24.543584
371,0.163681,-0.431498,-12.326286
372,-0.230189,0.046225,1.802064
373,-0.306296,-0.214330,3.780743
374,-0.168040,-2.242483,25.311665
375,0.579301,-1.284053,-20.184051
376,2.816258,-0.152765,24.968875
377,0.102977,0.152959,-3.412241
378,-0.111255,-0.563836,-5.566820
379,-0.974509,0.168521,9.315634
380,0.417693,-2.131735,23.619288
381,0.059033,0.687280,-7.793077
382,-0.385391,0.482889,-6.862632
383,-2.067786,-2.070595,26.336048
384,-1.623617,0.244604,15.631071
385,0.108872,0.140551,-1.821006
386,-2.496748,-1.217020,25.899450
387,0.741873,-2.451338,25.647692
388,0.543156,0.573117,-8.425794
389,0.994314,-0.932279,-22.132193
390,-1.563731,-1.455776,22.482898
391,0.456931,-0.032283,23.681948
392,0.492153,0.023851,-13.492042
393,0.423885,-1.671493,-18.941202
394,-1.632976,-0.251218,15.930168
395,-1.429183,-0.860804,16.348567
396,-0.027936,-1.198166,11.340388
397,0.865816,-0.956115,-21.511642
398,-1.649271,1.137960,20.998657
399,-1.258560,0.894554,25.647320
400,-0.187588,-0.876078,24.582016
401,0.637789,0.188504,-13.957642
402,-0.208458,0.045859,1.770582
403,-0.361198,-0.478135,-6.033533
404,0.756601,1.201578,13.951778
405,-0.822533,-1.524896,16.969281
406,0.137922,0.167211,-2.183741
407,-1.642818,-0.068276,25.329236
408,-1.601060,0.262176,25.230487
